CityID,HotelID,HotelName,HotelLat,HotelLon,HotelURL,HotelScore,HotelDescription,CityName
11,,L'Hostellerie du Château,48.04242043,7.30631925,https://www.booking.com/hotel/fr/hostellerie-du-chateau-eguisheim.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=d4b2741db13d01db&srepoch=1643473852&from=searchresults#hotelTmpl,9.1,"Set at the heart of the medieval village of Eguisheim, the Hostellerie du Château is located on the Alsace wine route. It offers individually decorated guest rooms with free fibre-optic WiFi access. ",Eguisheim
11,,La Légende des 2 Pierres,48.04299853,7.30448939,https://www.booking.com/hotel/fr/la-legende-des-2-pierres.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=d4b2741db13d01db&srepoch=1643473852&from=searchresults#hotelTmpl,9.2,"Located in the quaint village of Eguisheim, La Légende des 2 Pierres offers a self-catering apartment with mountain views. Ski storage is provided in the apartment. ",Eguisheim
11,,Le gîte de Gab,48.04185420,7.31020455,https://www.booking.com/hotel/fr/le-gite-de-gab.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=d4b2741db13d01db&srepoch=1643473852&from=searchresults#hotelTmpl,9.1,"Offering free WiFi and mountain views, Le gîte de Gab provides accommodation set in Eguisheim, just 300 metres from Eguisheim Christmas Market. ",Eguisheim
11,,notre maison à Eguisheim,48.04159900,7.30616100,https://www.booking.com/hotel/fr/notre-maison-a-eguisheim.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=d4b2741db13d01db&srepoch=1643473852&from=searchresults#hotelTmpl,9.0,"Set in Eguisheim, within less than 1 km of Eguisheim Christmas Market, notre maison à Eguisheim is an accommodation offering city views. ",Eguisheim
11,,Gîte au Coeur d'Eguisheim,48.04187254,7.30589099,https://www.booking.com/hotel/fr/gite-au-coeur-d-eguisheim.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=d4b2741db13d01db&srepoch=1643473852&from=searchresults#hotelTmpl,8.5,"Located in Eguisheim, Gîte au Coeur d’Eguisheim is 6 km from Colmar Train Station and 8 km from the A35 motorway. It offers free Wi-Fi access and a flowered garden with outdoor furniture. ",Eguisheim
11,,James Vignoble Hôtel - Eguisheim,48.04496277,7.30157845,https://www.booking.com/hotel/fr/saint-hubert-eguisheim.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=d4b2741db13d01db&srepoch=1643473852&from=searchresults#hotelTmpl,8.8,James Vignoble Hôtel - Eguisheim is located among the vineyards of Eguisheim. It offers a spectacular view of the Black Forest. ,Eguisheim
11,,Le gîte de Ninon et Léon.,48.04987400,7.30730100,https://www.booking.com/hotel/fr/le-gite-de-ninon-et-leon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=d4b2741db13d01db&srepoch=1643473852&from=searchresults#hotelTmpl,8.6,"Le gîte de Ninon et Léon. Is located in Eguisheim and offers a garden, barbecue facilities and a terrace. ",Eguisheim
10,,Reflets Sur La Lauch appartements,48.07387740,7.35747440,https://www.booking.com/hotel/fr/reflets-sur-la-lauch.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.8,"Featuring free WiFi, Reflets Sur La Lauch offers accommodation next to the Little Venice of Colmar and with a view on Lauch River. Saint-Martin Collegiate Church is 300 metres away. ",Colmar
10,,Gite BI UNS chez Silvana,48.07748642,7.35618792,https://www.booking.com/hotel/fr/gite-bi-uns-chez-silvana.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.7,"Gite BI UNS chez Silvana is situated in Colmar, 400 metres from Saint-Martin Collegiate Church and 2.2 km from House of the Heads, in an area where hiking can be enjoyed. ",Colmar
10,,Studio Maison Verte Colmar Centre,48.07621732,7.35550654,https://www.booking.com/hotel/fr/studio-maison-verte.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.5,"Offering free WiFi and city views, Studio Maison Verte Colmar Centre is an accommodation situated right in the centre of Colmar, just 1.9 km from House of the Heads and 600 metres from Colmar Covered...",Colmar
10,,Le Riesling Colmar All inclusive Free parking,48.07984425,7.36613929,https://www.booking.com/hotel/fr/le-riesling-colmar.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.6,Travel Sustainable property,Colmar
10,,L'Ourson,48.07809830,7.36451380,https://www.booking.com/hotel/fr/ourson-colmar.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.8,"Situated in the centre of Colmar, just 1.1 km from Saint-Martin Collegiate Church and 1.5 km from House of the Heads, L'Ourson features accommodation with city views and free WiFi. ",Colmar
10,,Appartements des 2 Têtes,48.07845277,7.35478296,https://www.booking.com/hotel/fr/gite-des-2-tetes.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.5,"Set 500 metres from House of the Heads in Colmar, Appartements des 2 Têtes offers accommodation with air conditioning and free WiFi. ",Colmar
10,,gite casanou,48.08816795,7.36569805,https://www.booking.com/hotel/fr/gite-casanou.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.5,"Offering free WiFi and free private parking, gite casanou is located in Colmar, within just 1.9 km of Saint-Martin Collegiate Church. ",Colmar
10,,LE PTIT BARTHO,48.07682610,7.35757980,https://www.booking.com/hotel/fr/le-ptit-bartho.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.5,"Offering free WiFi and city views, LE PTIT BARTHO is an accommodation situated right in the centre of Colmar, just 300 metres from Saint-Martin Collegiate Church and 60 metres from Bartholdi Museum. ",Colmar
10,,Appartements centre ville Colmar 4 familles,48.07613440,7.36387950,https://www.booking.com/hotel/fr/appartement-centre-ville-colmar-2-colmar.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.6,"Set in the centre of Colmar, 1.2 km from Saint-Martin Collegiate Church and 1.6 km from House of the Heads, Appartements centre ville Colmar 4 familles offers accommodation with free WiFi, air...",Colmar
10,,Djokovic's Apartment,48.07889313,7.35542850,https://www.booking.com/hotel/fr/djokovic.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.5,"Djokovic's Apartment in Colmar offers accommodation with free WiFi, 500 metres from House of the Heads, less than 1 km from Saint-Martin Collegiate Church and 3.5 km from Colmar Expo. ",Colmar
10,,La Maison du Batelier,48.07332700,7.35806100,https://www.booking.com/hotel/fr/les-bateliers-colmar.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.5,"In the centre of Colmar, located within a short distance of Saint-Martin Collegiate Church and Colmar Little Venice, La Maison du Batelier offers free WiFi, air conditioning and household amenities...",Colmar
10,,Les Appartements Saint-Martin,48.07727504,7.35707672,https://www.booking.com/hotel/fr/les-appartements-saint-martin.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.6,"Offering city views, a terrace and free WiFi, Les Appartements Saint-Martin offers accommodation situated conveniently in Colmar, within a short distance of Saint-Martin Collegiate Church, Bartholdi...",Colmar
10,,Appartement Luxueux Centre Ville,48.07779604,7.35460808,https://www.booking.com/hotel/fr/appartement-luxueux-centre-ville.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.4,"Boasting a shared lounge, Appartement Luxueux Centre Ville features accommodation in Colmar with free WiFi and city views. ",Colmar
10,,"Appartement avec terrasse ""MUSSLIN""",48.07847974,7.35522133,https://www.booking.com/hotel/fr/appartement-quot-musslin-quot.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.6,"In the Old Town district of Colmar, close to House of the Heads, Appartement avec terrasse ""MUSSLIN"" features barbecue facilities, free WiFi and a washing machine. ",Colmar
10,,Gîte de l'Ange,48.07851463,7.36037213,https://www.booking.com/hotel/fr/gite-de-l-39-ange.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.4,"In the centre of Colmar, located within a short distance of Saint-Martin Collegiate Church and The Dominican Church, Gîte de l'Ange offers free WiFi, air conditioning and household amenities such as a...",Colmar
10,,Klipfel Little Venice,48.07158998,7.35671867,https://www.booking.com/hotel/fr/residence-bartholdi.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.6,Travel Sustainable property,Colmar
10,,Gîte Misha,48.07893156,7.36319069,https://www.booking.com/hotel/fr/gite-misha.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.4,"Situated in Colmar, less than 1 km from Saint-Martin Collegiate Church, Gîte Misha features accommodation with a shared lounge, free WiFi and a shared kitchen. Private parking is available on site. ",Colmar
10,,"Hello Colmar, Duplex Cathedrale, historic center",48.07805420,7.35778830,https://www.booking.com/hotel/fr/hello-colmar-duplex-cathedrale-historic-center.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.3,"Hello Colmar, Duplex Cathedrale, historic center in Colmar features accommodation with free WiFi, 200 metres from Saint-Martin Collegiate Church. ",Colmar
10,,"Appartement duplex climatisé avec terrasse ""HANSI""",48.07848270,7.35536170,https://www.booking.com/hotel/fr/appartement-quot-schongauer-quot.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.4,"Right in the heart of Colmar, situated within a short distance of House of the Heads and Saint-Martin Collegiate Church, Appartement duplex climatisé avec terrasse ""HANSI"" offers free WiFi, air...",Colmar
10,,L'Ours de Colmar bis,48.07681990,7.36353350,https://www.booking.com/hotel/fr/ours-04.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=04db7436ee880061&srepoch=1643473902&from=searchresults#hotelTmpl,9.4,"Located 1.2 km from Saint-Martin Collegiate Church in Colmar, L'Ours de Colmar bis provides accommodation with air conditioning and free WiFi. ",Colmar
8,,Carpe Diem Home - Au pied de la Cathédrale,48.58207700,7.74916100,https://www.booking.com/hotel/fr/carpe-diem-home.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.5,"Located a 1-minute walk from Strasbourg Cathedral and 700 metres from the Petite France district, Carpe Diem Home offers accommodation with a kitchen. Complimentary WiFi is featured. ",Strasbourg
8,,LIFE RENAISSANCE - New Concept - Place Kléber,48.58372948,7.74516125,https://www.booking.com/hotel/fr/life-renaissance-new-concept.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.4,"Set in Strasbourg, LIFE RENAISSANCE - New Concept - Place Kléber offers studios and apartments with free WiFi and air conditioning. ",Strasbourg
8,,Quai 17 Maison d'hôtes,48.57871842,7.74954222,https://www.booking.com/hotel/fr/quai-17-maison-d-39-hotes.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.7,"6 km from Park of the Chateau de Pourtales, Quai 17 Maison d'hôtes is located in Strasbourg and features free WiFi, express check-in and check-out and concierge services. ",Strasbourg
8,,Le Carré d'or - Appartement avec vue Cathédrale,48.58286106,7.74950094,https://www.booking.com/hotel/fr/golden-square-strasbourg.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.9,"Situated in the centre of Strasbourg, 300 metres from Strasbourg Christmas Market and 1.2 km from Strasbourg Cathedral, Le Carré d'or - Appartement avec vue Cathédrale offers free WiFi, a bar and air...",Strasbourg
8,,L'Atelier,48.58230615,7.74012499,https://www.booking.com/hotel/fr/l-39-atelier-strasbourg.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.5,"Located 200 metres from The 'Petite France' in Strasbourg, this apartment features a terrace and a garden with a terrace. The apartment is 700 metres from Strasbourg Cathedral. ",Strasbourg
8,,L'Appart du Quai avec Terrasse,48.58679646,7.74724261,https://www.booking.com/hotel/fr/l-39-appart-du-quai.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.6,"In the City-Centre - Petite France district of Strasbourg, close to Strasbourg Christmas Market, L'Appart du Quai avec Terrasse features a shared lounge, free WiFi and a washing machine. ",Strasbourg
8,,LE LOFT 67,48.58673650,7.74376140,https://www.booking.com/hotel/fr/le-loft-67-strasbourg.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.5,"Situated in the centre of Strasbourg, within 1.6 km of Strasbourg Cathedral and 2 km of St. Paul's Church, LE LOFT 67 is an accommodation offering city views. ",Strasbourg
8,,Hotel Cour du Corbeau Strasbourg - MGallery,48.57934881,7.75155723,https://www.booking.com/hotel/fr/cour-du-corbeau.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.2,"This 4-star hotel is set in a renovated 16th-century building in central Strasbourg. It offers a courtyard, free WiFi and air-conditioned guest rooms with Louis XV-inspired furniture and satellite TV....",Strasbourg
8,,Hôtel & Spa Le Bouclier D'or,48.58052973,7.74373323,https://www.booking.com/hotel/fr/le-bouclier-d-or.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.2,"Hôtel & Spa Le Bouclier D'or is located in the historic La Petite France district in a 16th Century building, a 5-minute walk from Strasbourg Cathedral. ",Strasbourg
8,,"LE NID DE L'ILL, Magnifique Duplex Cosy Petite France",48.58117300,7.73936000,https://www.booking.com/hotel/fr/le-nid-de-l-39-ill-magnifique-duplex-petite-france.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.5,"Located in a central area of Strasbourg, LE NID DE L'ILL, Magnifique Duplex Cosy Petite France provides accommodation with city views, just 1.7 km from The 'Petite France' and 2.4 km from Strasbourg...",Strasbourg
8,,Le Moon,48.58750934,7.74958822,https://www.booking.com/hotel/fr/le-moon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.3,"Set on the banks of the Ill river, Le Moon is set in Strasbourg, a 5-minute walk from the Rhine Palace, 350 metres from Strasbourg Christmas Market and 600 metres from the Cathedral.. ",Strasbourg
8,,Le Carré des fleurs,48.57118219,7.75182933,https://www.booking.com/hotel/fr/le-carre-des-fleurs.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.4,"Set in Strasbourg, 1.4 km from Strasbourg History Museum, Le Carré des fleurs offers accommodation with a garden, free WiFi and a 24-hour front desk. Private parking is available on site. ",Strasbourg
8,,Bel appartement,48.59762500,7.71546900,https://www.booking.com/hotel/fr/bel-appartement-strasbourg.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.7,"Bel appartement, a property with barbecue facilities and a terrace, is situated in Strasbourg, 4.2 km from St. ",Strasbourg
8,,Appartement L'Ill au Sable,48.58095174,7.75305828,https://www.booking.com/hotel/fr/appartement-l-39-ill-au-sable.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.5,"Housed in a 19th-century building in Strasbourg, Appartement L'Ill au Sable has free WiFi access and is 400 metres from Strasbourg Cathedral. ",Strasbourg
8,,Chambre d'hôtes La Célestine,48.58079190,7.76009873,https://www.booking.com/hotel/fr/la-celestine.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.2,"La Celestine B&B is a 19th-century house located in the Krutenau Quarter, 500 metres from the Christmas markets in Strasbourg. ",Strasbourg
8,,Hôtel ORIGAMI,48.59108149,7.72709400,https://www.booking.com/hotel/fr/origami.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.0,"Located in Strasbourg, in a building dating from 2018, Hôtel ORIGAMI offers a bar and guestrooms with free WiFi. ",Strasbourg
8,,Hotel Les Haras,48.57704319,7.74252690,https://www.booking.com/hotel/fr/ha-tel-les-haras.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.1,"Set in a historical building of the 18th century, this hotel is located in Strasbourg, only 200 metres from the city centre. Hotel Les Haras features a spa and offers massages with Nuxe products. ",Strasbourg
8,,LİFE İNCİTY - Petite France By Life Renaissance,48.57785825,7.75070308,https://www.booking.com/hotel/fr/life-incity-petite-france.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.3,"Situated 300 metres from Strasbourg History Museum and 1.2 km from The 'Petite France', LİFE İNCİTY - Petite France By Life Renaissance in Strasbourg features air-conditioned accommodation with views...",Strasbourg
8,,Pavillon REGENT PETITE FRANCE,48.58159136,7.74154821,https://www.booking.com/hotel/fr/pavillon-regent-petite-france.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.0,Pavillon Régent Petite France is located in the heart of Strasbourg. It offers free WiFi access. The Covered Bridges are a 3-minute walk from this hotel. ,Strasbourg
8,,la terrasse Desaix,48.58372610,7.74032950,https://www.booking.com/hotel/fr/la-terrasse-desaix.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.2,"In the centre of Strasbourg, located within a short distance of The 'Petite France' and Strasbourg Christmas Market, la terrasse Desaix offers free WiFi, air conditioning and household amenities such...",Strasbourg
